Manufacturer,Model,Nationality,Derivative,Doors,Engine Size,OTR,12 month 12k miles Part-Ex,24 month 24k miles Part-Ex,36 month 36k miles Part-Ex,48 month 48k miles  Part-Ex,12month 12k miles % of OTR,24 month 24k miles % of OTR,36 month 36k miles % of OTR,3YR % Depreciation,48 month 48k miles % of OTR
BMW,X4 (2014-),Germany,xDrive 20d 5Dr SUV 2.0 DPF SS 190 EU6 SE Professional Media Auto8,5,2.0,39140,_29525.00,_24275.00,_19925.00,_17025.00,0.7543,0.6202,0.5091,,0.435
BMW,X4 (2014-),Germany,xDrive 20d 5Dr SUV 2.0 DPF SS 190 EU6 xLine 6Spd,5,2.0,38095,_28750.00,_23625.00,_19400.00,_16600.00,0.7547,0.6202,0.5093,,0.4358
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 SE Business Media 6Spd,2,2.0,37665,_28425.00,_23350.00,_19150.00,_16375.00,0.7547,0.6199,0.5084,,0.4348
BMW,1 Series (2011-),Germany,114i 3Dr Hatchback 1.6 SS 102 EU6 Sport 6Spd,3,1.6,19475,_14700.00,_12100.00,_9900.00,_8475.00,0.7548,0.6213,0.5083,,0.4352
Mercedes Benz,SLK (2011-),Germany,SLK200 2Dr Roadster 1.8 SS 184 EU5 AMG Sport 7G-T+ Auto,2,1.8,36270,_27375.00,_22525.00,_18475.00,_15775.00,0.7548,0.621,0.5094,,0.4349
BMW,1 Series (2011-),Germany,116d 3Dr Hatchback 2.0 DPF SS 116 EU5 Urban Business Media 6Spd,3,2.0,22720,_17150.00,_14125.00,_11600.00,_9900.00,0.7548,0.6217,0.5106,,0.4357
BMW,4 Series (2013-),Germany,425d 2Dr Coupe 2.0 DPF SS 218 EU6 M Sport Professional Media Auto8,2,2.0,40175,_30325.00,_24900.00,_20450.00,_17475.00,0.7548,0.6198,0.509,,0.435
Mercedes Benz,GLA Class (2014-),Germany,GLA200 5Dr SUV 2.1 CDi DPF SS 136 EU6 SE Premium Plus 6Spd,5,2.1,28215,_21300.00,_17500.00,_14375.00,_12275.00,0.7549,0.6202,0.5095,,0.4351
Mini,Paceman (2012-),Britain,3Dr Paceman All4 1.6 D DPF SS 112 EU5 Cooper Chili and Media Pack 6Spd,3,1.6,24835,_18750.00,_15425.00,_12625.00,_10825.00,0.755,0.6211,0.5084,,0.4359
Audi,S3 Saloon (2013-),Germany,4Dr Saloon Quattro 2.0 TFSI SS 300 EU6 6Spd,4,2.0,33245,_25100.00,_20650.00,_16975.00,_14500.00,0.755,0.6211,0.5106,,0.4362
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 Sport Professional Media Auto8,2,2.0,41590,_31400.00,_25825.00,_21200.00,_18125.00,0.755,0.6209,0.5097,,0.4358
Seat,Leon (2012-),Spanish,5Dr Hatchback 2.0 TDi CR DPF SS 184 EU5 FR DSG Auto6,5,2.0,24170,_18250.00,_15000.00,_12300.00,_10525.00,0.7551,0.6206,0.5089,,0.4355
Mercedes Benz,E Class Coupe & Cabriolet (2013-),Germany,E220 2Dr Coupe 2.1 CDi DPF SS 170 EU5 SE 6Spd,2,2.1,35095,_26500.00,_21800.00,_17850.00,_15250.00,0.7551,0.6212,0.5086,,0.4345
Porsche,Cayman (2012-),Germany,2Dr Coupe 2.7 SS 275 EU5 PDK Auto7,2,2.7,42146,_31825.00,_26175.00,_21475.00,_18350.00,0.7551,0.6211,0.5095,,0.4354
Mini,Mini (2007-),Britain,2Dr Convertible 1.6 SS 122 EU6 Cooper MINI Sport CHILI Pack 6Spd,2,1.6,21815,_16475.00,_13575.00,_11125.00,_9525.00,0.7552,0.6223,0.51,,0.4366
Land Rover,Range Rover Sport (2013-),Britain,5Dr SUV 3.0 SD V6 DPF SS 292 EU5 HSE Dynamic 7St Auto8,5,3.0,66495,_50225.00,_41300.00,_33900.00,_28975.00,0.7553,0.6211,0.5098,,0.4357
Mini,Mini (2014-),Britain,3Dr Hatchback 1.5D DPF SS 116 EU6 Cooper Pepper Pack 6Spd,3,1.5,17340,_13100.00,_10800.00,_8850.00,_7575.00,0.7555,0.6228,0.5104,,0.4369
Volkswagen,Tiguan (2011-),Germany,5Dr SUV 2.0 TSI 180 EU5 Match 6Spd 4MOTION,5,2.0,26040,_19675.00,_16200.00,_13275.00,_11350.00,0.7556,0.6221,0.5098,,0.4359
Mercedes Benz,E Class Coupe & Cabriolet (2013-),Germany,E220 2Dr Coupe 2.1 CDi DPF SS 170 EU5 SE 7G-T+ Auto,2,2.1,36615,_27675.00,_22750.00,_18675.00,_15975.00,0.7558,0.6213,0.51,,0.4363
Audi,R8 (2012-),Germany,2Dr Spyder Quattro 5.2 FSI V10 525 EU5 6Spd,2,5.2,123460,_93325.00,_76725.00,_62975.00,_53825.00,0.7559,0.6215,0.5101,,0.436
BMW,2 Series (2013-),Germany,218d 2Dr Coupe 2.0 DPF SS 143 EU6 Sport 6Spd,2,2.0,25265,_19100.00,_15700.00,_12900.00,_11025.00,0.756,0.6214,0.5106,,0.4364
BMW,1 Series (2011-),Germany,116d 3Dr Hatchback 2.0 DPF SS 116 EU5 SE 6Spd,3,2.0,20830,_15750.00,_12950.00,_10625.00,_9075.00,0.7561,0.6217,0.5101,,0.4357
Smart,ForTwo (2012-),Germany,2Dr Cabriolet 1.0mhd 71 EU5 Pulse Softouch Auto5,2,1.0,11075,_8375.00,_6875.00,_5650.00,_4825.00,0.7562,0.6208,0.5102,,0.4357
Mini,Countryman (2010-),Britain,5Dr Hatchback 1.6 SS 98 EU6 One Salt Pack 6Spd,5,1.6,17290,_13075.00,_10775.00,_8850.00,_7550.00,0.7562,0.6232,0.5119,,0.4367
Mini,Countryman (2010-),Britain,5Dr Hatchback 1.6 SS 122 EU6 Cooper Chili Pack 6Spd,5,1.6,20730,_15675.00,_12900.00,_10575.00,_9050.00,0.7562,0.6223,0.5101,,0.4366
Jaguar,XF (2011-),Britain,4Dr Saloon 3.0d V6 DPF SS 240 EU5 R-Sport Auto8,4,3.0,37360,_28250.00,_23250.00,_19075.00,_16300.00,0.7562,0.6223,0.5106,,0.4363
Jaguar,F Type (2013-),Britain,2Dr Convertible 3.0V6 SS 340 EU5 Auto8,2,3.0,58520,_44250.00,_36375.00,_29850.00,_25500.00,0.7562,0.6216,0.5101,,0.4357
Hyundai,iX35 (2013-),South Korea,5Dr SUV 2.0 CRDi DPF 134 EU5 Premium 6Spd 4WD,5,2.0,25750,_19475.00,_16025.00,_13150.00,_11225.00,0.7563,0.6223,0.5107,,0.4359
BMW,1 Series (2011-),Germany,114i 3Dr Hatchback 1.6 SS 102 EU6 Sport Business Media 6Spd,3,1.6,20360,_15400.00,_12650.00,_10400.00,_8875.00,0.7564,0.6213,0.5108,,0.4359
BMW,X1 (2012-),Germany,sDrive 16d 5Dr SUV 2.0 DPF SS 116 EU5 SE Business Media 6Spd,5,2.0,25120,_19000.00,_15625.00,_12825.00,_10950.00,0.7564,0.622,0.5105,,0.4359
Audi,TT (2006-),Germany,2Dr Coupe Quattro 2.0 TFSI SS EU5 211 S line STron Auto6,2,2.0,31070,_23500.00,_19325.00,_15850.00,_13550.00,0.7564,0.622,0.5101,,0.4361
Volkswagen,Golf (2012-),Germany,5Dr Hatchback 2.0 TDI BlueMotion Tech DPF SS 184 EU6 GTD Discover Nav Pro DSG Auto6,5,2.0,29080,_22000.00,_18100.00,_14850.00,_12700.00,0.7565,0.6224,0.5107,,0.4367
Kia,Rio (2011-),South Korea,5Dr Hatchback 1.1 CRDi EcoDynamics DPF SS 74 EU5 1 6Spd,5,1.1,11895,_9000.00,_7350.00,_6000.00,_5100.00,0.7566,0.6179,0.5044,,0.4288
Volkswagen,Beetle Cabriolet (2012-),Germany,2Dr Convertible 1.6 TDI BlueMotion Tech DPF SS 105 EU5,2,1.6,20420,_15450.00,_12700.00,_10425.00,_8900.00,0.7566,0.6219,0.5105,,0.4358
Audi,TT (2006-),Germany,2Dr Roadster 2.0 TFSI SS EU5 211 S line STron Auto6,2,2.0,31620,_23925.00,_19650.00,_16150.00,_13775.00,0.7566,0.6214,0.5108,,0.4356
Mini,Countryman (2010-),Britain,5Dr Hatchback 1.6 D DPF SS 90 EU5 One Salt Pack 6Spd,5,1.6,18370,_13900.00,_11450.00,_9375.00,_8000.00,0.7567,0.6233,0.5103,,0.4355
Mini,Countryman (2010-),Britain,5Dr Hatchback 2.0 SD DPF 143 EU5 Cooper S Chili Pack Auto6,5,2.0,25935,_19625.00,_16150.00,_13250.00,_11325.00,0.7567,0.6227,0.5109,,0.4367
Volkswagen,Golf Cabriolet (2011-),Germany,2Dr Convertible 2.0 TSI 210 EU5 GTi 6Spd,2,2.0,30060,_22750.00,_18625.00,_15150.00,_12875.00,0.7568,0.6196,0.504,,0.4283
BMW,X5 (2013-),Germany,xDrive40d 5Dr Station Wagon 3.0 DPF SS 313 EU6 M Sport 7St Auto8,5,3.0,56355,_42650.00,_35050.00,_28775.00,_24600.00,0.7568,0.622,0.5106,,0.4365
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 1.6 184 EU5 Cooper S MINI Sport Pack Auto6,2,1.6,23055,_17450.00,_14350.00,_11775.00,_10050.00,0.7569,0.6224,0.5107,,0.4359
Mini,Countryman (2010-),Britain,5Dr Hatchback 1.6 184 EU5 Cooper S Step Auto6,5,1.6,22820,_17275.00,_14200.00,_11650.00,_9950.00,0.757,0.6223,0.5105,,0.436
Mini,Countryman (2010-),Britain,5Dr Hatchback All4 1.6 SS 184 EU5 Cooper S Chili Pack 6Spd,5,1.6,25195,_19075.00,_15700.00,_12900.00,_11000.00,0.7571,0.6231,0.512,,0.4366
Jaguar,XF (2011-),Britain,4Dr Saloon 3.0d V6 DPF SS 240 EU5 Luxury Auto8,4,3.0,35860,_27150.00,_22300.00,_18300.00,_15650.00,0.7571,0.6219,0.5103,,0.4364
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 1.6 122 EU6 Cooper MINI Sport CHILI Pack  Auto6,2,1.6,21395,_16200.00,_13300.00,_10925.00,_9325.00,0.7572,0.6216,0.5106,,0.4358
Audi,R8 (2012-),Germany,2Dr Spyder Quattro 4.2 FSI V8 430 EU5 STron Auto7,2,4.2,105260,_79700.00,_65525.00,_53775.00,_45950.00,0.7572,0.6225,0.5109,,0.4365
Mini,Paceman (2012-),Britain,3Dr Paceman 1.6 SS 184 EU5 Cooper S Chili Pack 6Spd,3,1.6,24760,_18750.00,_15425.00,_12625.00,_10825.00,0.7573,0.623,0.5099,,0.4372
Lexus,CT (2014-),Japan,5Dr Hatchback 1.8 h SS 136 EU6 S CVT Auto,5,1.8,20995,_15900.00,_13075.00,_10750.00,_9175.00,0.7573,0.6228,0.512,,0.437
Audi,A5 Sportback (2011-),Germany,5Dr Sportback 1.8 TFSI SS 170 EU6 SE MTron Auto8,5,1.8,30030,_22750.00,_18700.00,_15350.00,_13125.00,0.7576,0.6227,0.5112,,0.4371
Maserati,GranCabrio (2011-),Italy,2Dr Convertible 4.7 V8 450 Sport Auto6,2,4.7,103875,_78700.00,_64675.00,_53100.00,_45375.00,0.7576,0.6226,0.5112,,0.4368
Mini,Countryman (2010-),Britain,5Dr Hatchback All4 2.0 SD DPF 143 EU5 Cooper S Chili and Media Pack Auto6,5,2.0,28245,_21400.00,_17600.00,_14450.00,_12350.00,0.7577,0.6231,0.5116,,0.4372
Audi,TT (2006-),Germany,2Dr Roadster 2.0 TFSI SS EU5 211 Black Edition 6Spd,2,2.0,31280,_23700.00,_19500.00,_16000.00,_13675.00,0.7577,0.6234,0.5115,,0.4372
BMW,X4 (2014-),Germany,xDrive 20d 5Dr SUV 2.0 DPF SS 190 EU6 SE Auto8,5,2.0,38240,_28975.00,_23825.00,_19550.00,_16725.00,0.7577,0.623,0.5112,,0.4374
Mini,Mini (2007-),Britain,3Dr Hatchback 1.6 98 EU6 One 6Spd,3,1.6,13460,_10200.00,_8375.00,_6875.00,_5875.00,0.7578,0.6222,0.5108,,0.4365
Audi,A3 Cabriolet (2013-),Germany,2Dr Cabriolet 1.6 TDI DPF SS 110 EU6 Sport 6Spd,2,1.6,27115,_20550.00,_16875.00,_13850.00,_11825.00,0.7579,0.6223,0.5108,,0.4361
Peugeot,2008 (2013-),France,5Dr SUV 1.2 VTi 82 EU5 Access+,5,1.2,12995,_9850.00,_8025.00,_6550.00,_5575.00,0.758,0.6175,0.504,,0.429
BMW,4 Series Gran Coupe (2014-),Germany,420d 5Dr Gran Coupe 2.0 DPF SS 184 EU6 SE Business Media 6Spd,5,2.0,32685,_24775.00,_20350.00,_16725.00,_14275.00,0.758,0.6226,0.5117,,0.4367
BMW,X4 (2014-),Germany,xDrive 20d 5Dr SUV 2.0 DPF SS 190 EU6 SE Professional Media 6Spd,5,2.0,37495,_28425.00,_23375.00,_19200.00,_16375.00,0.7581,0.6234,0.5121,,0.4367
BMW,1 Series (2011-),Germany,125d 5Dr Hatchback 2.0 DPF SS 218 EU5 M Sport Business Media 6Spd,5,2.0,29185,_22125.00,_18200.00,_14925.00,_12775.00,0.7581,0.6236,0.5114,,0.4377
BMW,1 Series (2011-),Germany,116d 5Dr Hatchback 2.0 DPF SS 116 EU5 M Sport 6Spd,5,2.0,23805,_18050.00,_14850.00,_12200.00,_10400.00,0.7582,0.6238,0.5125,,0.4369
Audi,Q3 (2011-),Germany,5Dr SUV Quattro 2.0 TDI DPF SS 140 EU5 S line Plus STron Auto7,5,2.0,33660,_25525.00,_20975.00,_17200.00,_14725.00,0.7583,0.6231,0.511,,0.4375
Mercedes Benz,E Class Coupe & Cabriolet (2013-),Germany,E220 2Dr Cabriolet 2.1 CDi DPF SS 170 EU5 SE 6Spd,2,2.1,38465,_29175.00,_23975.00,_19675.00,_16825.00,0.7585,0.6233,0.5115,,0.4374
BMW,1 Series (2011-),Germany,116d 5Dr Hatchback 2.0 DPF SS 116 EU5 Sport Professional Media 6Spd,5,2.0,24250,_18400.00,_15125.00,_12425.00,_10600.00,0.7588,0.6237,0.5124,,0.4371
Land Rover,Range Rover Evoque (2011-),Britain,3Dr Coupe 2.0 Si4 SS 240 EU5 Dynamic LUX Auto9,3,2.0,46650,_35400.00,_29125.00,_23900.00,_20425.00,0.7588,0.6243,0.5123,,0.4378
Mini,Paceman (2012-),Britain,3Dr Paceman 1.6 D DPF SS 112 EU5 Cooper Pepper and Media Pack 6Spd,3,1.6,23060,_17500.00,_14375.00,_11800.00,_10100.00,0.7589,0.6234,0.5117,,0.438
Dacia,Sandero (2012-),Romania,5Dr Hatchback 1.2 75 EU5 Access,5,1.2,5995,_4550.00,_3775.00,_3125.00,_2725.00,0.759,0.6297,0.5213,,0.4545
BMW,1 Series (2011-),Germany,125d 3Dr Hatchback 2.0 DPF SS 218 EU5 M Sport Business Media 6Spd,3,2.0,28655,_21750.00,_17900.00,_14700.00,_12550.00,0.759,0.6247,0.513,,0.438
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 Sport 6Spd,2,2.0,38175,_28975.00,_23825.00,_19550.00,_16700.00,0.759,0.6241,0.5121,,0.4375
Mercedes Benz,E Class Coupe & Cabriolet (2013-),Germany,E220 2Dr Cabriolet 2.1 CDi DPF SS 170 EU5 SE 7G-T+ Auto,2,2.1,39985,_30350.00,_24950.00,_20500.00,_17500.00,0.759,0.624,0.5127,,0.4377
Mercedes Benz,GLA Class (2014-),Germany,GLA220 5Dr SUV 2.1 CDi DPF SS 170 EU6 AMG Line Premium Plus 7G-DCT Auto 4MATIC,5,2.1,33400,_25350.00,_20850.00,_17100.00,_14650.00,0.759,0.6243,0.512,,0.4386
Porsche,911 991 (2011-),Germany,Carrera 2Dr Convertible 3.4 SS 350 EU5 PDK Auto7,2,3.4,85247,_64700.00,_53200.00,_43650.00,_37300.00,0.759,0.6241,0.512,,0.4376
Mini,Paceman (2012-),Britain,3Dr Paceman All4 1.6 D DPF SS 112 EU5 Cooper 6Spd,3,1.6,21400,_16250.00,_13375.00,_10975.00,_9375.00,0.7593,0.625,0.5129,,0.4381
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 2.0 SD DPF 143 EU5 Cooper S MINI Sport CHILI and Media Pack Auto6,2,2.0,26010,_19750.00,_16250.00,_13350.00,_11400.00,0.7593,0.6248,0.5133,,0.4383
Audi,A5 Sportback (2011-),Germany,5Dr Sportback 2.0 TDI DPF SS 150 EU5 SE MTron Auto8,5,2.0,31870,_24200.00,_19900.00,_16325.00,_13950.00,0.7593,0.6244,0.5122,,0.4377
BMW,X5 (2013-),Germany,xDrive30d 5Dr Station Wagon 3.0 DPF SS 258 EU6 SE Pure Excellence 7St Auto8,5,3.0,51465,_39075.00,_32125.00,_26400.00,_22550.00,0.7593,0.6242,0.513,,0.4382
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 1.6 184 EU5 Cooper S Chili Pack Auto6,2,1.6,22810,_17325.00,_14250.00,_11700.00,_9975.00,0.7595,0.6247,0.5129,,0.4373
Seat,Leon (2012-),Spanish,5Dr Hatchback 2.0 TDi CR DPF SS 184 EU5 FR Technology 6Spd,5,2.0,23895,_18150.00,_14900.00,_12225.00,_10450.00,0.7596,0.6236,0.5116,,0.4373
Audi,A1 (2010-),Germany,5Dr Sportback 1.4 TFSI CoD SS 140 EU5 Black Edition STron Auto7,5,1.4,22080,_16775.00,_13775.00,_11300.00,_9675.00,0.7597,0.6239,0.5118,,0.4382
Audi,A3 Cabriolet (2013-),Germany,2Dr Cabriolet 1.6 TDI DPF SS 110 EU6 SE 6Spd,2,1.6,25890,_19675.00,_16175.00,_13275.00,_11325.00,0.7599,0.6248,0.5127,,0.4374
Mini,Paceman (2012-),Britain,3Dr Paceman 1.6 D DPF SS 112 EU5 Cooper Media Pack 6Spd,3,1.6,22010,_16725.00,_13750.00,_11275.00,_9650.00,0.7599,0.6247,0.5123,,0.4384
Mercedes Benz,GLA Class (2014-),Germany,GLA200 5Dr SUV 2.1 CDi DPF SS 136 EU6 AMG Line Premium Plus 6Spd,5,2.1,29215,_22200.00,_18250.00,_14975.00,_12800.00,0.7599,0.6247,0.5126,,0.4381
Audi,A3 Saloon (2013-),Germany,4Dr Saloon 2.0 TDI DPF SS 150 EU6 Sport 6Spd,4,2.0,24275,_18450.00,_15350.00,_12750.00,_11025.00,0.76,0.6323,0.5252,,0.4542
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 Sport Business Media Auto8,2,2.0,40590,_30850.00,_25375.00,_20825.00,_17800.00,0.76,0.6252,0.5131,,0.4385
Volkswagen,Scirocco (2008-),Germany,3Dr Coupe 2.0 TDI BlueMotion Tech DPF SS 140 EU5 SNav DSG Auto6,3,2.0,24370,_18525.00,_15250.00,_12525.00,_10675.00,0.7602,0.6258,0.514,,0.438
BMW,4 Series Gran Coupe (2014-),Germany,420d 5Dr Gran Coupe 2.0 DPF SS 184 EU6 M Sport 6Spd,5,2.0,34795,_26450.00,_21725.00,_17825.00,_15225.00,0.7602,0.6244,0.5123,,0.4376
Mini,Countryman (2010-),Britain,5Dr Hatchback All4 2.0 SD DPF SS 143 EU5 Cooper S Media Pack 6Spd,5,2.0,25090,_19075.00,_15700.00,_12900.00,_11000.00,0.7603,0.6257,0.5141,,0.4384
BMW,X5 (2013-),Germany,xDrive25d 5Dr Station Wagon 2.0 DPF SS 218 EU6 SE Pure Excellence 7St Auto8,5,2.0,48465,_36850.00,_30300.00,_24850.00,_21250.00,0.7603,0.6252,0.5127,,0.4385
Mini,Countryman (2010-),Britain,5Dr Hatchback 1.6 SS 184 EU5 Cooper S MINI Sport Pack 6Spd,5,1.6,25480,_19375.00,_15900.00,_13075.00,_11150.00,0.7604,0.624,0.5131,,0.4376
Mini,Countryman (2010-),Britain,5Dr Hatchback All4 1.6 SS 122 EU6 Cooper 6Spd,5,1.6,19365,_14725.00,_12125.00,_9925.00,_8500.00,0.7604,0.6261,0.5125,,0.4389
Mercedes Benz,SLK (2011-),Germany,SLK200 2Dr Roadster 1.8 SS 184 EU5 AMG Sport 6Spd,2,1.8,34750,_26425.00,_21700.00,_17825.00,_15225.00,0.7604,0.6245,0.5129,,0.4381
Mercedes Benz,GLA Class (2014-),Germany,GLA220 5Dr SUV 2.1 CDi DPF SS 170 EU6 AMG Line Executive 7G-DCT Auto 4MATIC,5,2.1,31860,_24225.00,_19925.00,_16350.00,_13950.00,0.7604,0.6254,0.5132,,0.4379
Volkswagen,Tiguan (2011-),Germany,5Dr SUV 2.0 TDI BlueMotion Tech DPF SS 177 EU5 R Line DSG Auto7 4MOTION,5,2.0,31590,_24025.00,_19750.00,_16225.00,_13850.00,0.7605,0.6252,0.5136,,0.4384
BMW,1 Series (2011-),Germany,116d 3Dr Hatchback 2.0 DPF SS 116 EU5 M Sport 6Spd,3,2.0,23275,_17700.00,_14550.00,_11925.00,_10225.00,0.7605,0.6251,0.5124,,0.4393
BMW,X5 (2013-),Germany,xDrive30d 5Dr Station Wagon 3.0 DPF SS 258 EU6 SE Pure Experience Auto8,5,3.0,50655,_38525.00,_31675.00,_26000.00,_22200.00,0.7605,0.6253,0.5133,,0.4383
Mercedes Benz,GLA Class (2014-),Germany,GLA200 5Dr SUV 2.1 CDi DPF SS 136 EU6 AMG Line Executive 6Spd,5,2.1,27675,_21050.00,_17325.00,_14225.00,_12150.00,0.7606,0.626,0.514,,0.439
Audi,A1 (2010-),Germany,3Dr Hatchback 1.4 TFSI CoD SS 140 EU5 Black Edition STron Auto7,3,1.4,21460,_16325.00,_13425.00,_11025.00,_9400.00,0.7607,0.6256,0.5137,,0.438
Mini,Mini (2007-),Britain,2Dr Convertible 1.6 184 EU5 Cooper S MINI Sport CHILI Pack Auto6,2,1.6,25305,_19250.00,_15800.00,_12975.00,_11100.00,0.7607,0.6244,0.5127,,0.4386
BMW,1 Series (2011-),Germany,116d 5Dr Hatchback 2.0 DPF SS 116 EU5 SE 6Spd,5,2.0,21095,_16050.00,_13200.00,_10850.00,_9250.00,0.7608,0.6257,0.5143,,0.4385
Audi,A5 Sportback (2011-),Germany,5Dr Sportback 1.8 TFSI SS 170 EU6 SE Technik 6Spd,5,1.8,29900,_22750.00,_18700.00,_15350.00,_13125.00,0.7609,0.6254,0.5134,,0.439
BMW,X5 (2013-),Germany,xDrive30d 5Dr Station Wagon 3.0 DPF SS 258 EU6 M Sport 7St Auto8,5,3.0,53585,_40775.00,_33525.00,_27500.00,_23500.00,0.7609,0.6256,0.5132,,0.4386
BMW,1 Series (2011-),Germany,116d 3Dr Hatchback 2.0 DPF SS 116 EU5 Sport Professional Media 6Spd,3,2.0,23720,_18050.00,_14850.00,_12200.00,_10400.00,0.761,0.6261,0.5143,,0.4384
BMW,X4 (2014-),Germany,xDrive 20d 5Dr SUV 2.0 DPF SS 190 EU6 SE 6Spd,5,2.0,36595,_27850.00,_22900.00,_18800.00,_16075.00,0.761,0.6258,0.5137,,0.4393
Bentley,Continental Flying Spur Saloon (2013-),Britain,4Dr Saloon 6.0 W12 625 EU5 Auto8,4,6.0,140900,_107225.00,_87725.00,_71525.00,_60625.00,0.761,0.6226,0.5076,,0.4303
Peugeot,108 (2014-),France,3Dr Hatchback 1.0 VTi 68 EU5 Access,3,1.0,8245,_6275.00,_5175.00,_4250.00,_3625.00,0.7611,0.6277,0.5155,,0.4397
Mercedes Benz,M Class (2012-),Germany,ML250 5Dr SUV 2.1CDi BlueTEC DPFR SS 204 EU6 SE Comand 7G-T Auto,5,2.1,46580,_35450.00,_29150.00,_23925.00,_20425.00,0.7611,0.6258,0.5136,,0.4385
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 1.6 SS 122 EU6 Cooper Chili Pack 6Spd,2,1.6,18490,_14075.00,_11575.00,_9500.00,_8100.00,0.7612,0.626,0.5138,,0.4381
BMW,X5 (2013-),Germany,xDrive25d 5Dr Station Wagon 2.0 DPF SS 218 EU6 SE Pure Experience Auto8,5,2.0,47655,_36275.00,_29825.00,_24500.00,_20925.00,0.7612,0.6259,0.5141,,0.4391
BMW,4 Series (2013-),Germany,425d 2Dr Coupe 2.0 DPF SS 218 EU6 M Sport Professional Media 6Spd,2,2.0,38625,_29400.00,_24175.00,_19850.00,_16950.00,0.7612,0.6259,0.5139,,0.4388
BMW,4 Series Gran Coupe (2014-),Germany,420d 5Dr Gran Coupe 2.0 DPF SS 184 EU6 M Sport Professional Media Auto8,5,2.0,37245,_28350.00,_23300.00,_19125.00,_16350.00,0.7612,0.6256,0.5135,,0.439
BMW,Z4 (2013-),Germany,sDrive18i 2Dr Roadster 2.0 SS 156 EU6 M Sport 6Spd,2,2.0,31625,_24075.00,_19800.00,_16250.00,_13875.00,0.7613,0.6261,0.5138,,0.4387
Audi,R8 (2012-),Germany,2Dr Spyder Quattro 5.2 FSI V10 525 EU5 STron Auto7,2,5.2,126360,_96200.00,_79100.00,_64925.00,_55450.00,0.7613,0.626,0.5138,,0.4388
BMW,X5 (2013-),Germany,xDrive40d 5Dr Station Wagon 3.0 DPF SS 313 EU6 SE Dynamic Auto8,5,3.0,53550,_40775.00,_33525.00,_27500.00,_23500.00,0.7614,0.6261,0.5135,,0.4388
Skoda,Fabia (2010-),Czech,5Dr Hatchback 1.2 12V 69 EU5 Special Edition,5,1.2,8995,_6850.00,_5650.00,_4625.00,_3975.00,0.7615,0.6281,0.5142,,0.4419
Mini,Mini Coupe (2011-),Britain,2Dr Coupe 1.6 SS 184 EU5 Cooper S Chili and Media Pack 6Spd,2,1.6,22750,_17325.00,_14250.00,_11700.00,_9975.00,0.7615,0.6264,0.5143,,0.4385
Mini,Mini (2007-),Britain,2Dr Convertible 1.6 D DPF SS 112 EU5 Cooper MINI Sport CHILI Pack 6Spd,2,1.6,22450,_17100.00,_14075.00,_11550.00,_9850.00,0.7617,0.6269,0.5145,,0.4388
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 M Sport Auto8,2,2.0,41225,_31400.00,_25825.00,_21200.00,_18125.00,0.7617,0.6264,0.5143,,0.4397
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 Luxury Professional Media 6Spd,2,2.0,40175,_30600.00,_25150.00,_20650.00,_17650.00,0.7617,0.626,0.514,,0.4393
BMW,4 Series Convertible (2013-),Germany,420d 2Dr Convertible 2.0 DPF SS 184 EU6 Sport Professional Media 6Spd,2,2.0,40165,_30600.00,_25150.00,_20650.00,_17650.00,0.7619,0.6262,0.5141,,0.4394
BMW,Z4 (2013-),Germany,sDrive20i 2Dr Roadster 2.0 SS 184 EU6 M Sport 6Spd,2,2.0,33005,_25150.00,_20675.00,_16950.00,_14475.00,0.762,0.6264,0.5136,,0.4386
Mercedes Benz,GLA Class (2014-),Germany,GLA220 5Dr SUV 2.1 CDi DPF SS 170 EU6 AMG Line Premium 7G-DCT Auto 4MATIC,5,2.1,32380,_24675.00,_20300.00,_16675.00,_14225.00,0.762,0.6269,0.515,,0.4393
Seat,Leon (2012-),Spanish,5Dr Sport Tourer 2.0 TDi CR DPF SS 184 EU5 FR 6Spd,5,2.0,23815,_18150.00,_14900.00,_12225.00,_10450.00,0.7621,0.6257,0.5133,,0.4388
Mini,Mini Coupe (2011-),Britain,2Dr Coupe John Cooper Works 1.6 SS 211 EU5 Media 6Spd,2,1.6,25355,_19325.00,_15875.00,_13050.00,_11150.00,0.7622,0.6261,0.5147,,0.4398
BMW,X5 (2013-),Germany,xDrive40d 5Dr Station Wagon 3.0 DPF SS 313 EU6 SE Pure Excellence 7St Auto8,5,3.0,53725,_40950.00,_33675.00,_27650.00,_23600.00,0.7622,0.6268,0.5147,,0.4393
